"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"06/10/2021";"1300";"24,1";"24,9";"22,2";"67,0";"72,0";"65,0";"17,6";"18,1";"16,4";"917,9";"918,2";"917,9";"1,1";"166,0";"5,0";"2608,20";"0,0"
"06/10/2021";"1400";"26,2";"26,5";"24,1";"62,0";"68,0";"61,0";"18,4";"18,8";"17,6";"917,0";"917,9";"917,0";"0,6";"139,0";"5,0";"3067,10";"0,0"
"06/10/2021";"1500";"28,1";"29,1";"26,0";"57,0";"63,0";"54,0";"18,7";"19,4";"18,1";"916,1";"917,0";"916,1";"0,7";"111,0";"4,0";"3345,40";"0,0"
"06/10/2021";"1600";"29,6";"30,4";"28,1";"48,0";"57,0";"45,0";"17,3";"19,2";"16,7";"914,7";"916,1";"914,7";"3,2";"45,0";"6,3";"3182,30";"0,0"
"06/10/2021";"1700";"30,5";"31,4";"29,7";"45,0";"48,0";"42,0";"17,1";"17,9";"16,4";"913,7";"914,7";"913,7";"1,9";"39,0";"6,3";"2921,20";"0,0"
"06/10/2021";"1800";"31,2";"32,1";"30,5";"41,0";"45,0";"40,0";"16,4";"17,7";"16,0";"912,9";"913,7";"912,9";"2,4";"45,0";"6,2";"2427,50";"0,0"
"06/10/2021";"1900";"31,0";"32,0";"30,9";"41,0";"42,0";"39,0";"16,2";"16,9";"15,8";"912,5";"912,9";"912,5";"2,9";"33,0";"6,0";"1584,80";"0,0"
"06/10/2021";"2000";"30,4";"31,6";"30,4";"42,0";"42,0";"40,0";"16,0";"16,7";"15,8";"912,3";"912,5";"912,3";"2,9";"323,0";"6,9";"853,80";"0,0"
"06/10/2021";"2100";"29,0";"30,4";"29,0";"47,0";"47,0";"42,0";"16,4";"16,5";"15,8";"912,7";"912,7";"912,3";"2,4";"289,0";"5,5";"175,50";"0,0"
"06/10/2021";"2200";"26,1";"29,0";"26,1";"69,0";"69,0";"47,0";"19,9";"19,9";"16,3";"913,6";"913,6";"912,7";"2,0";"246,0";"6,4";"";"0,0"
"06/10/2021";"2300";"22,4";"26,1";"22,4";"75,0";"75,0";"68,0";"17,8";"19,9";"17,7";"914,9";"914,9";"913,6";"4,0";"264,0";"8,4";"";"0,0"
"07/10/2021";"0000";"20,0";"22,4";"20,0";"85,0";"85,0";"75,0";"17,4";"17,8";"17,2";"916,8";"916,8";"914,9";"1,1";"189,0";"8,3";"";"0,0"
"07/10/2021";"0100";"19,9";"20,3";"19,9";"86,0";"86,0";"85,0";"17,6";"17,7";"17,4";"916,4";"917,0";"916,4";"0,9";"193,0";"6,5";"";"0,0"
"07/10/2021";"0200";"18,4";"19,9";"18,4";"92,0";"92,0";"86,0";"17,0";"17,7";"17,0";"915,8";"916,4";"915,8";"2,6";"240,0";"7,0";"";"0,0"
"07/10/2021";"0300";"18,0";"18,4";"17,9";"93,0";"94,0";"91,0";"16,9";"17,1";"16,8";"914,8";"915,8";"914,8";"0,6";"246,0";"6,5";"";"0,0"
"07/10/2021";"0400";"18,1";"18,2";"17,9";"91,0";"93,0";"91,0";"16,6";"16,9";"16,6";"914,4";"914,8";"914,4";"1,4";"229,0";"3,6";"";"0,0"
"07/10/2021";"0500";"17,4";"18,1";"17,4";"93,0";"93,0";"91,0";"16,3";"16,6";"16,3";"913,9";"914,4";"913,9";"1,0";"217,0";"5,2";"";"0,0"
"07/10/2021";"0600";"17,5";"17,7";"17,4";"92,0";"93,0";"91,0";"16,1";"16,3";"16,1";"913,3";"913,9";"913,3";"0,3";"199,0";"3,3";"";"0,0"
"07/10/2021";"0700";"17,8";"17,8";"17,5";"88,0";"92,0";"88,0";"15,8";"16,2";"15,8";"913,7";"913,7";"913,3";"1,4";"236,0";"2,7";"";"0,0"
"07/10/2021";"0800";"18,3";"18,3";"17,6";"87,0";"91,0";"87,0";"16,1";"16,3";"15,7";"914,8";"914,8";"913,7";"2,3";"266,0";"7,7";"";"0,0"
"07/10/2021";"0900";"18,4";"18,5";"18,0";"88,0";"89,0";"85,0";"16,3";"16,3";"16,0";"915,2";"915,4";"914,7";"0,1";"156,0";"7,2";"4,30";"0,0"
"07/10/2021";"1000";"19,0";"19,5";"18,0";"84,0";"91,0";"81,0";"16,4";"16,7";"16,0";"915,5";"915,6";"914,9";"0,3";"160,0";"3,3";"284,10";"0,0"
"07/10/2021";"1100";"21,1";"21,1";"19,0";"74,0";"84,0";"73,0";"16,2";"16,8";"15,8";"915,4";"915,5";"915,0";"0,1";"119,0";"2,3";"632,80";"0,0"
"07/10/2021";"1200";"22,2";"22,2";"21,1";"69,0";"74,0";"69,0";"16,3";"16,7";"16,0";"916,1";"916,1";"915,3";"0,9";"353,0";"2,2";"604,00";"0,0"
"07/10/2021";"1300";"21,8";"23,8";"21,6";"77,0";"77,0";"63,0";"17,5";"17,6";"15,8";"916,5";"916,6";"916,1";"3,7";"286,0";"8,6";"1094,30";"0,0"
"07/10/2021";"1400";"20,9";"21,8";"20,8";"75,0";"78,0";"75,0";"16,3";"17,5";"16,3";"916,1";"916,5";"916,1";"0,5";"265,0";"7,5";"632,50";"0,0"
"07/10/2021";"1500";"20,8";"21,1";"20,4";"76,0";"79,0";"74,0";"16,5";"16,8";"16,0";"915,6";"916,1";"915,6";"2,1";"262,0";"4,1";"525,20";"0,0"
"07/10/2021";"1600";"20,3";"20,8";"20,3";"80,0";"80,0";"72,0";"16,7";"16,8";"15,5";"915,8";"915,8";"915,3";"1,7";"284,0";"5,0";"508,90";"0,0"
"07/10/2021";"1700";"20,6";"20,9";"20,3";"80,0";"81,0";"77,0";"17,0";"17,2";"16,4";"915,6";"915,8";"915,3";"0,9";"293,0";"3,8";"411,90";"0,0"
"07/10/2021";"1800";"19,3";"20,6";"19,1";"85,0";"89,0";"80,0";"16,7";"17,7";"16,5";"915,8";"915,8";"915,4";"2,8";"252,0";"7,3";"585,30";"0,0"
"07/10/2021";"1900";"20,1";"20,1";"19,0";"79,0";"85,0";"79,0";"16,2";"16,7";"15,8";"915,6";"915,8";"915,4";"3,6";"250,0";"6,3";"1119,90";"0,0"
"07/10/2021";"2000";"17,6";"20,2";"17,6";"83,0";"84,0";"77,0";"14,8";"16,2";"14,8";"916,0";"916,0";"915,5";"3,9";"249,0";"8,0";"548,50";"0,0"
"07/10/2021";"2100";"16,9";"17,7";"16,9";"85,0";"85,0";"83,0";"14,5";"15,0";"14,3";"916,2";"916,2";"916,0";"3,3";"243,0";"8,0";"40,90";"0,0"
"07/10/2021";"2200";"16,5";"17,0";"16,5";"85,0";"85,0";"84,0";"13,9";"14,5";"13,9";"916,8";"916,9";"916,2";"4,4";"253,0";"8,8";"";"0,0"
"07/10/2021";"2300";"16,2";"16,5";"16,2";"88,0";"88,0";"85,0";"14,1";"14,1";"13,8";"917,1";"917,1";"916,6";"3,2";"240,0";"8,7";"";"0,0"
"08/10/2021";"0000";"16,0";"16,2";"15,9";"88,0";"88,0";"87,0";"14,0";"14,2";"13,9";"917,6";"917,6";"917,1";"4,3";"254,0";"10,4";"";"0,0"
"08/10/2021";"0100";"15,8";"16,0";"15,8";"89,0";"89,0";"88,0";"14,0";"14,1";"13,9";"917,3";"917,8";"917,3";"3,5";"249,0";"10,4";"";"0,0"
"08/10/2021";"0200";"15,6";"15,8";"15,6";"89,0";"90,0";"88,0";"13,8";"14,1";"13,7";"917,2";"917,6";"917,2";"2,7";"241,0";"8,4";"";"0,0"
"08/10/2021";"0300";"15,5";"15,7";"15,5";"88,0";"89,0";"88,0";"13,6";"13,8";"13,5";"916,4";"917,2";"916,3";"2,6";"239,0";"7,5";"";"0,0"
"08/10/2021";"0400";"15,2";"15,5";"15,2";"90,0";"90,0";"88,0";"13,6";"13,7";"13,5";"915,8";"916,5";"915,8";"2,9";"241,0";"9,7";"";"0,0"
"08/10/2021";"0500";"15,0";"15,3";"15,0";"92,0";"92,0";"90,0";"13,7";"13,7";"13,6";"915,2";"915,8";"915,2";"3,4";"248,0";"7,7";"";"0,0"
"08/10/2021";"0600";"14,8";"15,0";"14,8";"93,0";"93,0";"92,0";"13,7";"13,8";"13,6";"914,5";"915,2";"914,5";"2,9";"251,0";"8,2";"";"0,0"
"08/10/2021";"0700";"14,6";"14,8";"14,6";"92,0";"93,0";"92,0";"13,4";"13,7";"13,4";"914,4";"914,6";"914,4";"2,7";"247,0";"8,2";"";"0,0"
"08/10/2021";"0800";"14,8";"14,8";"14,6";"91,0";"92,0";"91,0";"13,3";"13,4";"13,3";"914,7";"914,7";"914,3";"2,4";"251,0";"7,7";"";"0,0"
"08/10/2021";"0900";"14,6";"14,8";"14,5";"91,0";"91,0";"90,0";"13,1";"13,3";"13,0";"915,4";"915,4";"914,6";"2,8";"255,0";"7,8";"8,00";"0,0"
"08/10/2021";"1000";"15,1";"15,2";"14,5";"87,0";"91,0";"87,0";"13,0";"13,2";"13,0";"916,0";"916,0";"915,4";"3,3";"253,0";"7,8";"267,40";"0,0"
"08/10/2021";"1100";"15,8";"15,9";"15,0";"83,0";"88,0";"83,0";"13,0";"13,3";"12,9";"916,7";"916,7";"916,0";"3,1";"244,0";"7,9";"727,30";"0,0"
"08/10/2021";"1200";"17,8";"17,9";"15,8";"75,0";"84,0";"75,0";"13,3";"13,5";"12,8";"916,7";"916,8";"916,6";"4,4";"255,0";"8,4";"1607,40";"0,0"
"08/10/2021";"1300";"19,6";"20,1";"17,8";"69,0";"75,0";"67,0";"13,8";"14,2";"12,9";"916,5";"916,8";"916,5";"3,9";"247,0";"8,4";"2846,20";"0,0"
"08/10/2021";"1400";"21,9";"22,0";"19,5";"63,0";"69,0";"62,0";"14,4";"14,7";"13,6";"915,9";"916,5";"915,8";"3,2";"253,0";"7,4";"3319,30";"0,0"
"08/10/2021";"1500";"23,3";"23,9";"21,7";"59,0";"62,0";"57,0";"14,8";"15,2";"14,1";"915,3";"915,9";"915,3";"2,5";"226,0";"7,7";"3544,50";"0,0"
"08/10/2021";"1600";"23,5";"24,4";"23,0";"57,0";"59,0";"55,0";"14,4";"15,5";"14,3";"914,3";"915,3";"914,3";"3,9";"249,0";"8,1";"3509,40";"0,0"
"08/10/2021";"1700";"24,4";"25,0";"23,5";"54,0";"58,0";"53,0";"14,6";"15,1";"14,1";"913,6";"914,3";"913,6";"2,8";"221,0";"7,3";"3219,70";"0,0"
"08/10/2021";"1800";"24,0";"25,7";"23,7";"55,0";"57,0";"52,0";"14,6";"15,6";"14,1";"913,1";"913,6";"913,1";"2,8";"226,0";"7,9";"2650,00";"0,0"
"08/10/2021";"1900";"24,4";"25,2";"23,8";"56,0";"57,0";"52,0";"15,0";"15,3";"14,1";"913,2";"913,2";"913,0";"2,3";"235,0";"8,3";"1938,30";"0,0"
"08/10/2021";"2000";"23,0";"24,4";"22,8";"60,0";"60,0";"55,0";"14,8";"15,1";"14,5";"913,5";"913,5";"913,1";"3,1";"244,0";"8,3";"1084,70";"0,0"
"08/10/2021";"2100";"21,4";"23,1";"21,4";"66,0";"66,0";"59,0";"14,8";"15,1";"14,5";"913,8";"913,8";"913,4";"3,2";"253,0";"7,9";"265,90";"0,0"
"08/10/2021";"2200";"20,6";"21,4";"20,6";"70,0";"70,0";"66,0";"14,9";"15,0";"14,7";"914,4";"914,4";"913,8";"3,3";"254,0";"7,7";"";"0,0"
"08/10/2021";"2300";"17,8";"20,6";"17,8";"81,0";"81,0";"70,0";"14,5";"15,1";"14,5";"915,1";"915,1";"914,4";"3,3";"253,0";"8,4";"";"0,0"
"09/10/2021";"0000";"16,5";"17,8";"16,5";"86,0";"86,0";"81,0";"14,1";"14,5";"14,1";"915,6";"915,7";"915,1";"5,2";"250,0";"10,3";"";"0,0"
"09/10/2021";"0100";"16,1";"16,5";"16,1";"88,0";"88,0";"86,0";"14,1";"14,2";"14,1";"915,8";"915,9";"915,6";"3,8";"252,0";"9,6";"";"0,0"
"09/10/2021";"0200";"15,8";"16,1";"15,8";"88,0";"88,0";"88,0";"13,9";"14,2";"13,8";"915,9";"915,9";"915,7";"3,2";"251,0";"8,4";"";"0,0"
"09/10/2021";"0300";"15,7";"15,8";"15,6";"89,0";"89,0";"88,0";"13,8";"13,9";"13,8";"915,7";"915,9";"915,7";"3,7";"246,0";"8,3";"";"0,0"
"09/10/2021";"0400";"15,5";"15,7";"15,5";"90,0";"90,0";"89,0";"13,9";"13,9";"13,8";"915,9";"916,0";"915,7";"3,7";"245,0";"8,2";"";"0,0"
"09/10/2021";"0500";"15,5";"15,6";"15,4";"91,0";"91,0";"90,0";"14,0";"14,0";"13,9";"915,5";"915,9";"915,4";"2,7";"243,0";"7,3";"";"0,0"
"09/10/2021";"0600";"15,6";"15,7";"15,5";"91,0";"91,0";"91,0";"14,1";"14,1";"14,0";"915,4";"915,5";"915,2";"4,1";"251,0";"9,6";"";"0,0"
"09/10/2021";"0700";"15,3";"15,7";"15,3";"91,0";"92,0";"91,0";"13,9";"14,1";"13,9";"915,6";"915,6";"915,4";"4,0";"249,0";"9,4";"";"0,0"
"09/10/2021";"0800";"15,3";"15,4";"15,1";"90,0";"92,0";"90,0";"13,7";"14,0";"13,7";"915,8";"915,8";"915,3";"3,8";"249,0";"8,4";"";"0,0"
"09/10/2021";"0900";"15,1";"15,3";"15,0";"91,0";"91,0";"90,0";"13,7";"13,7";"13,6";"915,7";"915,9";"915,7";"3,1";"246,0";"8,7";"11,10";"0,0"
"09/10/2021";"1000";"15,6";"15,7";"15,0";"88,0";"92,0";"88,0";"13,7";"13,8";"13,7";"916,1";"916,3";"915,7";"2,6";"244,0";"8,3";"206,80";"0,0"
"09/10/2021";"1100";"15,9";"15,9";"15,7";"87,0";"88,0";"86,0";"13,7";"13,7";"13,5";"917,1";"917,1";"916,1";"4,9";"252,0";"9,3";"333,00";"0,0"
"09/10/2021";"1200";"16,6";"16,7";"15,8";"84,0";"88,0";"84,0";"13,9";"14,1";"13,6";"916,5";"917,1";"916,5";"4,0";"243,0";"10,1";"660,60";"0,0"
"09/10/2021";"1300";"19,6";"19,8";"16,6";"71,0";"85,0";"71,0";"14,2";"14,7";"13,9";"916,7";"916,7";"916,3";"4,2";"246,0";"11,7";"2596,60";"0,0"
"09/10/2021";"1400";"19,3";"20,3";"19,1";"73,0";"73,0";"70,0";"14,4";"14,9";"13,9";"916,1";"916,8";"916,0";"4,0";"244,0";"8,7";"2413,40";"0,0"
"09/10/2021";"1500";"22,4";"22,6";"19,1";"65,0";"74,0";"64,0";"15,4";"15,7";"14,2";"915,4";"916,1";"915,4";"2,9";"222,0";"8,4";"2441,10";"0,0"
"09/10/2021";"1600";"24,5";"24,8";"22,2";"59,0";"66,0";"58,0";"15,9";"16,6";"15,2";"914,6";"915,4";"914,6";"2,6";"234,0";"6,9";"2276,10";"0,0"
"09/10/2021";"1700";"24,5";"25,4";"23,9";"61,0";"62,0";"58,0";"16,5";"16,8";"15,8";"913,5";"914,6";"913,5";"2,1";"258,0";"6,3";"2164,40";"0,0"
"09/10/2021";"1800";"21,7";"24,9";"21,7";"70,0";"70,0";"60,0";"16,0";"16,6";"16,0";"913,4";"913,5";"913,1";"5,0";"255,0";"9,7";"968,40";"0,0"
"09/10/2021";"1900";"18,1";"21,7";"18,1";"91,0";"92,0";"70,0";"16,6";"16,7";"15,6";"913,5";"913,5";"913,0";"3,8";"258,0";"10,0";"277,90";"0,8"
"09/10/2021";"2000";"17,4";"18,1";"17,4";"92,0";"93,0";"91,0";"16,1";"16,8";"16,1";"913,6";"913,7";"913,3";"4,0";"255,0";"10,7";"252,00";"0,6"
"09/10/2021";"2100";"17,4";"17,7";"17,3";"89,0";"92,0";"88,0";"15,6";"16,1";"15,6";"913,9";"914,0";"913,6";"4,6";"254,0";"11,0";"34,90";"0,0"
"09/10/2021";"2200";"17,1";"17,4";"17,0";"92,0";"92,0";"89,0";"15,7";"15,8";"15,5";"914,5";"914,6";"913,9";"4,6";"252,0";"11,4";"2,20";"0,0"
"09/10/2021";"2300";"17,1";"17,1";"16,9";"91,0";"93,0";"91,0";"15,6";"15,8";"15,5";"915,1";"915,1";"914,2";"3,9";"252,0";"9,9";"";"0,0"
"10/10/2021";"0000";"16,0";"17,1";"16,0";"96,0";"96,0";"91,0";"15,3";"15,6";"15,3";"916,1";"916,3";"915,0";"4,2";"254,0";"9,8";"";"0,0"
"10/10/2021";"0100";"15,4";"16,0";"15,4";"95,0";"97,0";"95,0";"14,6";"15,4";"14,6";"916,1";"916,7";"916,1";"3,8";"254,0";"9,9";"";"0,4"
"10/10/2021";"0200";"15,4";"15,5";"15,3";"94,0";"95,0";"94,0";"14,4";"14,6";"14,4";"916,4";"916,6";"915,8";"1,8";"239,0";"10,7";"";"0,0"
"10/10/2021";"0300";"15,3";"15,5";"15,3";"94,0";"94,0";"93,0";"14,3";"14,4";"14,3";"915,6";"916,4";"915,6";"3,8";"251,0";"8,3";"";"0,0"
"10/10/2021";"0400";"15,3";"15,3";"15,1";"97,0";"97,0";"94,0";"14,8";"14,8";"14,3";"916,6";"916,6";"915,4";"3,4";"290,0";"8,3";"";"1,4"
"10/10/2021";"0500";"14,8";"15,3";"14,7";"98,0";"98,0";"97,0";"14,5";"14,8";"14,3";"916,1";"916,9";"915,9";"1,4";"285,0";"7,9";"";"9,4"
"10/10/2021";"0600";"14,6";"14,9";"14,6";"98,0";"98,0";"98,0";"14,3";"14,5";"14,3";"914,9";"916,3";"914,7";"1,5";"249,0";"5,2";"";"3,2"
"10/10/2021";"0700";"14,7";"14,8";"14,6";"98,0";"98,0";"98,0";"14,3";"14,5";"14,3";"914,1";"914,9";"914,1";"0,5";"180,0";"5,1";"";"0,0"
"10/10/2021";"0800";"14,8";"14,8";"14,7";"96,0";"98,0";"96,0";"14,2";"14,4";"14,1";"914,3";"914,3";"914,0";"2,0";"238,0";"5,8";"";"0,0"
"10/10/2021";"0900";"14,9";"14,9";"14,7";"95,0";"96,0";"95,0";"14,2";"14,2";"14,1";"914,0";"914,3";"914,0";"1,3";"194,0";"5,2";"7,00";"0,0"
"10/10/2021";"1000";"15,4";"15,4";"14,9";"94,0";"96,0";"94,0";"14,4";"14,4";"14,1";"914,6";"914,6";"913,9";"1,9";"247,0";"4,0";"82,30";"0,0"
"10/10/2021";"1100";"15,8";"15,9";"15,3";"93,0";"94,0";"93,0";"14,7";"14,9";"14,2";"914,9";"915,2";"914,6";"1,4";"239,0";"5,6";"358,20";"0,0"
"10/10/2021";"1200";"17,0";"17,3";"15,8";"87,0";"93,0";"86,0";"14,8";"15,4";"14,7";"915,4";"915,4";"914,8";"0,7";"215,0";"4,9";"880,90";"0,0"
"10/10/2021";"1300";"17,6";"17,7";"17,0";"86,0";"88,0";"86,0";"15,3";"15,6";"14,9";"915,5";"915,5";"915,0";"3,1";"242,0";"5,1";"827,50";"0,0"
"10/10/2021";"1400";"18,0";"18,0";"17,4";"85,0";"87,0";"84,0";"15,4";"15,5";"15,1";"915,8";"915,8";"915,3";"3,3";"250,0";"6,5";"551,90";"0,0"
"10/10/2021";"1500";"16,9";"18,0";"16,9";"91,0";"91,0";"85,0";"15,4";"15,8";"15,2";"915,7";"915,9";"915,6";"3,6";"246,0";"7,6";"487,20";"0,0"
"10/10/2021";"1600";"17,1";"17,1";"16,5";"89,0";"93,0";"89,0";"15,3";"15,6";"15,2";"915,3";"915,7";"915,2";"3,6";"252,0";"9,0";"454,10";"0,0"
"10/10/2021";"1700";"18,1";"18,2";"17,0";"82,0";"89,0";"82,0";"15,1";"15,6";"15,1";"914,7";"915,3";"914,7";"3,3";"242,0";"9,0";"699,60";"0,0"
"10/10/2021";"1800";"18,0";"18,7";"18,0";"84,0";"85,0";"80,0";"15,3";"15,4";"14,9";"914,2";"914,7";"914,2";"3,7";"247,0";"8,0";"827,60";"0,0"
"10/10/2021";"1900";"17,5";"18,1";"17,5";"87,0";"87,0";"84,0";"15,2";"15,4";"15,1";"914,3";"914,3";"914,1";"3,9";"255,0";"10,0";"479,30";"0,0"
"10/10/2021";"2000";"17,2";"17,5";"17,2";"88,0";"88,0";"86,0";"15,2";"15,3";"15,1";"914,6";"914,7";"914,0";"1,7";"254,0";"7,8";"135,30";"0,0"
"10/10/2021";"2100";"16,8";"17,2";"16,8";"90,0";"90,0";"88,0";"15,1";"15,2";"15,0";"914,8";"914,8";"914,5";"3,6";"252,0";"8,4";"40,40";"0,0"
"10/10/2021";"2200";"16,2";"16,8";"16,1";"95,0";"96,0";"90,0";"15,4";"15,5";"15,1";"915,1";"915,2";"914,7";"3,5";"255,0";"8,4";"";"0,0"
"10/10/2021";"2300";"16,2";"16,2";"16,1";"94,0";"95,0";"94,0";"15,2";"15,4";"15,2";"914,9";"915,3";"914,8";"0,7";"279,0";"6,5";"";"0,2"
"11/10/2021";"0000";"16,1";"16,3";"16,0";"95,0";"95,0";"93,0";"15,3";"15,3";"15,2";"914,8";"915,2";"914,5";"2,8";"254,0";"6,4";"";"0,0"
"11/10/2021";"0100";"16,1";"16,3";"16,1";"95,0";"95,0";"93,0";"15,2";"15,3";"15,1";"915,8";"915,9";"914,7";"4,6";"259,0";"9,5";"";"0,0"
"11/10/2021";"0200";"15,7";"16,1";"15,7";"97,0";"97,0";"95,0";"15,2";"15,3";"15,2";"916,2";"916,4";"915,8";"3,1";"259,0";"9,5";"";"0,2"
"11/10/2021";"0300";"15,8";"15,8";"15,7";"94,0";"97,0";"94,0";"14,8";"15,2";"14,8";"915,8";"916,2";"915,8";"3,5";"258,0";"7,9";"";"0,0"
"11/10/2021";"0400";"15,7";"15,8";"15,7";"94,0";"94,0";"93,0";"14,8";"14,8";"14,7";"915,5";"915,9";"915,5";"3,5";"255,0";"7,7";"";"0,0"
"11/10/2021";"0500";"15,6";"15,8";"15,6";"95,0";"95,0";"93,0";"14,8";"14,8";"14,7";"915,1";"915,5";"915,1";"3,2";"264,0";"7,6";"";"0,6"
"11/10/2021";"0600";"15,6";"15,6";"15,5";"96,0";"96,0";"95,0";"14,9";"14,9";"14,8";"914,9";"915,1";"914,9";"2,5";"260,0";"6,4";"";"0,2"
"11/10/2021";"0700";"15,7";"15,7";"15,6";"95,0";"96,0";"95,0";"14,8";"14,9";"14,8";"914,9";"915,0";"914,8";"2,4";"251,0";"8,1";"";"0,0"
"11/10/2021";"0800";"15,6";"15,7";"15,6";"96,0";"96,0";"95,0";"14,9";"14,9";"14,8";"915,4";"915,4";"914,9";"1,0";"233,0";"7,2";"";"0,0"
"11/10/2021";"0900";"15,6";"15,7";"15,6";"95,0";"96,0";"95,0";"14,9";"14,9";"14,8";"915,5";"915,5";"915,3";"1,3";"250,0";"5,9";"11,20";"0,0"
"11/10/2021";"1000";"16,3";"16,3";"15,6";"92,0";"95,0";"92,0";"15,0";"15,2";"14,9";"915,5";"915,5";"915,4";"1,5";"209,0";"5,9";"191,90";"0,0"
"11/10/2021";"1100";"17,4";"17,6";"16,3";"85,0";"92,0";"85,0";"14,9";"15,4";"14,9";"916,2";"916,2";"915,4";"2,1";"234,0";"6,0";"608,50";"0,0"
"11/10/2021";"1200";"17,9";"17,9";"17,3";"84,0";"87,0";"84,0";"15,1";"15,4";"14,9";"916,5";"916,5";"916,2";"1,7";"245,0";"6,4";"658,90";"0,0"
"11/10/2021";"1300";"18,5";"18,6";"17,8";"82,0";"85,0";"81,0";"15,4";"15,6";"14,9";"916,5";"916,6";"916,4";"2,4";"235,0";"8,3";"906,10";"0,0"
"11/10/2021";"1400";"17,1";"18,4";"17,1";"94,0";"94,0";"81,0";"16,2";"16,3";"15,0";"916,6";"916,7";"916,5";"2,6";"256,0";"8,3";"294,70";"1,6"
"11/10/2021";"1500";"17,3";"17,3";"16,8";"97,0";"97,0";"94,0";"16,9";"16,9";"16,1";"916,3";"916,7";"916,3";"1,7";"219,0";"5,2";"601,90";"9,0"
"11/10/2021";"1600";"17,8";"18,1";"17,3";"94,0";"98,0";"94,0";"16,8";"17,7";"16,5";"915,8";"916,3";"915,8";"1,0";"208,0";"6,6";"1155,80";"0,6"
"11/10/2021";"1700";"18,0";"18,5";"17,7";"94,0";"95,0";"93,0";"17,0";"17,6";"16,6";"915,4";"915,8";"915,4";"1,5";"212,0";"4,8";"1284,60";"0,4"
"11/10/2021";"1800";"18,7";"18,9";"18,0";"88,0";"95,0";"87,0";"16,7";"17,6";"16,3";"915,1";"915,4";"915,1";"1,3";"211,0";"6,3";"1188,10";"0,0"
"11/10/2021";"1900";"18,5";"19,1";"18,5";"86,0";"89,0";"86,0";"16,2";"16,9";"16,1";"914,9";"915,1";"914,8";"0,8";"175,0";"4,3";"610,40";"0,0"
"11/10/2021";"2000";"18,2";"18,8";"18,2";"86,0";"88,0";"85,0";"15,9";"16,8";"15,7";"914,9";"914,9";"914,7";"2,1";"241,0";"6,0";"425,40";"0,0"
"11/10/2021";"2100";"17,5";"18,4";"17,5";"89,0";"89,0";"86,0";"15,7";"16,2";"15,7";"915,3";"915,3";"914,8";"2,4";"254,0";"6,4";"298,60";"0,0"
"11/10/2021";"2200";"17,1";"17,5";"17,1";"91,0";"91,0";"89,0";"15,6";"15,7";"15,6";"915,5";"915,5";"915,3";"1,7";"248,0";"5,8";"1,00";"0,0"
"11/10/2021";"2300";"16,7";"17,1";"16,7";"91,0";"92,0";"91,0";"15,2";"15,6";"15,2";"915,8";"915,8";"915,4";"1,6";"226,0";"5,6";"";"0,0"
"12/10/2021";"0000";"16,4";"16,7";"16,4";"91,0";"91,0";"91,0";"15,0";"15,2";"15,0";"915,8";"915,9";"915,7";"2,0";"243,0";"5,1";"";"0,0"
"12/10/2021";"0100";"16,1";"16,4";"16,1";"92,0";"92,0";"91,0";"14,8";"15,0";"14,8";"916,1";"916,1";"915,8";"1,4";"222,0";"5,1";"";"0,0"
"12/10/2021";"0200";"15,7";"16,1";"15,7";"94,0";"94,0";"92,0";"14,7";"14,8";"14,7";"916,0";"916,1";"915,9";"0,4";"255,0";"4,6";"";"0,0"
"12/10/2021";"0300";"15,3";"15,7";"15,3";"95,0";"95,0";"94,0";"14,5";"14,7";"14,5";"915,3";"916,0";"915,3";"0,6";"239,0";"3,3";"";"0,0"
"12/10/2021";"0400";"15,1";"15,4";"15,1";"96,0";"96,0";"95,0";"14,4";"14,6";"14,4";"914,9";"915,3";"914,9";"2,3";"245,0";"4,3";"";"0,0"
"12/10/2021";"0500";"14,9";"15,1";"14,8";"97,0";"97,0";"96,0";"14,3";"14,4";"14,2";"914,6";"914,9";"914,6";"1,5";"246,0";"4,3";"";"0,0"
"12/10/2021";"0600";"14,6";"14,9";"14,5";"97,0";"97,0";"97,0";"14,1";"14,3";"14,1";"914,3";"914,6";"914,1";"1,8";"248,0";"4,5";"";"0,0"
"12/10/2021";"0700";"14,2";"14,6";"14,2";"97,0";"97,0";"97,0";"13,8";"14,1";"13,7";"914,7";"914,7";"914,3";"1,5";"249,0";"4,2";"";"0,0"
"12/10/2021";"0800";"14,2";"14,4";"14,1";"97,0";"97,0";"96,0";"13,7";"13,8";"13,6";"914,9";"914,9";"914,7";"0,9";"206,0";"3,1";"";"0,2"
"12/10/2021";"0900";"14,3";"14,3";"14,2";"97,0";"97,0";"97,0";"13,8";"13,8";"13,7";"915,5";"915,5";"914,8";"1,1";"238,0";"3,7";"12,10";"0,0"
"12/10/2021";"1000";"15,9";"15,9";"14,3";"90,0";"97,0";"90,0";"14,3";"14,4";"13,8";"915,9";"916,0";"915,5";"0,0";"107,0";"2,4";"281,80";"0,0"
