"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"07/04/2023";"2000";"18,5";"20,1";"18,5";"100,0";"100,0";"100,0";"18,5";"20,0";"18,5";"914,0";"914,0";"913,6";"3,3";"304,0";"7,1";"106,90";"8,4"
"07/04/2023";"2100";"18,8";"18,8";"18,3";"100,0";"100,0";"100,0";"18,8";"18,8";"18,3";"914,3";"914,3";"914,0";"0,0";"333,0";"5,3";"78,90";"0,8"
"07/04/2023";"2200";"18,8";"19,0";"18,7";"100,0";"100,0";"100,0";"18,7";"18,9";"18,7";"914,9";"914,9";"914,3";"0,0";"93,0";"0,0";"";"0,0"
"07/04/2023";"2300";"18,8";"18,9";"18,7";"100,0";"100,0";"100,0";"18,8";"18,9";"18,7";"915,5";"915,5";"914,8";"0,0";"216,0";"1,7";"";"0,0"
"08/04/2023";"0000";"18,8";"19,0";"18,8";"100,0";"100,0";"100,0";"18,8";"19,0";"18,8";"915,6";"915,7";"915,5";"0,0";"249,0";"1,4";"";"0,0"
"08/04/2023";"0100";"19,2";"19,2";"18,8";"100,0";"100,0";"100,0";"19,2";"19,2";"18,8";"916,0";"916,0";"915,6";"2,1";"257,0";"4,3";"";"0,0"
"08/04/2023";"0200";"18,8";"19,2";"18,8";"100,0";"100,0";"100,0";"18,8";"19,1";"18,8";"916,1";"916,1";"915,9";"1,0";"246,0";"5,0";"";"0,0"
"08/04/2023";"0300";"18,5";"18,8";"18,4";"100,0";"100,0";"100,0";"18,5";"18,7";"18,4";"915,6";"916,1";"915,6";"0,6";"256,0";"3,4";"";"0,0"
"08/04/2023";"0400";"18,3";"18,6";"18,3";"100,0";"100,0";"100,0";"18,3";"18,6";"18,3";"915,5";"915,6";"915,5";"0,2";"246,0";"3,8";"";"0,0"
"08/04/2023";"0500";"18,5";"18,5";"18,3";"100,0";"100,0";"100,0";"18,4";"18,5";"18,2";"915,0";"915,5";"915,0";"2,0";"247,0";"3,9";"";"0,0"
"08/04/2023";"0600";"18,2";"18,5";"18,2";"100,0";"100,0";"100,0";"18,2";"18,4";"18,2";"914,7";"915,0";"914,7";"0,1";"176,0";"3,9";"";"0,0"
"08/04/2023";"0700";"18,0";"18,2";"18,0";"100,0";"100,0";"100,0";"17,9";"18,1";"17,9";"914,7";"914,7";"914,5";"0,0";"197,0";"3,1";"";"0,2"
"08/04/2023";"0800";"18,1";"18,2";"17,9";"100,0";"100,0";"100,0";"18,1";"18,1";"17,9";"914,5";"914,9";"914,5";"0,3";"221,0";"3,0";"";"0,0"
"08/04/2023";"0900";"17,9";"18,1";"17,9";"100,0";"100,0";"100,0";"17,9";"18,1";"17,9";"915,2";"915,2";"914,5";"0,2";"242,0";"3,0";"";"0,0"
"08/04/2023";"1000";"18,6";"18,6";"17,9";"100,0";"100,0";"100,0";"18,6";"18,6";"17,9";"915,9";"915,9";"915,2";"0,1";"200,0";"2,7";"43,00";"0,0"
"08/04/2023";"1100";"19,7";"19,8";"18,6";"100,0";"100,0";"100,0";"19,7";"19,8";"18,6";"916,1";"916,3";"915,9";"0,7";"214,0";"4,0";"393,70";"0,0"
"08/04/2023";"1200";"20,4";"20,4";"19,7";"98,0";"100,0";"96,0";"20,0";"20,4";"19,7";"917,0";"917,0";"916,0";"2,2";"261,0";"5,2";"966,70";"0,0"
"08/04/2023";"1300";"21,9";"22,0";"20,3";"84,0";"98,0";"80,0";"19,2";"20,3";"18,3";"917,2";"917,3";"916,9";"1,7";"222,0";"5,7";"1637,80";"0,0"
"08/04/2023";"1400";"22,7";"23,5";"21,9";"79,0";"86,0";"73,0";"18,8";"19,6";"18,0";"917,3";"917,5";"917,2";"2,8";"255,0";"6,0";"1650,20";"0,0"
"08/04/2023";"1500";"23,5";"24,2";"22,7";"71,0";"79,0";"68,0";"17,9";"19,6";"17,4";"916,8";"917,4";"916,8";"2,0";"239,0";"6,0";"2234,00";"0,0"
"08/04/2023";"1600";"23,9";"24,7";"23,5";"70,0";"72,0";"67,0";"18,1";"18,9";"17,7";"916,2";"916,8";"916,1";"2,6";"245,0";"5,9";"1901,50";"0,0"
"08/04/2023";"1700";"25,4";"26,2";"23,9";"63,0";"71,0";"61,0";"17,7";"19,4";"17,5";"915,4";"916,2";"915,4";"2,1";"266,0";"5,9";"2229,90";"0,0"
"08/04/2023";"1800";"22,7";"26,1";"22,7";"79,0";"79,0";"63,0";"18,9";"19,4";"18,3";"915,1";"915,5";"915,0";"4,9";"270,0";"10,0";"1654,90";"0,0"
"08/04/2023";"1900";"21,6";"23,0";"21,5";"86,0";"90,0";"79,0";"19,3";"20,0";"19,1";"915,1";"915,1";"914,7";"4,4";"253,0";"9,6";"1099,50";"0,0"
"08/04/2023";"2000";"21,0";"21,8";"21,0";"92,0";"92,0";"84,0";"19,6";"19,7";"18,8";"915,6";"915,6";"915,1";"4,1";"253,0";"9,1";"520,00";"0,0"
"08/04/2023";"2100";"19,9";"21,0";"19,9";"97,0";"97,0";"88,0";"19,4";"19,5";"18,3";"916,2";"916,2";"915,6";"3,3";"257,0";"8,2";"114,00";"0,0"
"08/04/2023";"2200";"19,7";"19,9";"19,6";"100,0";"100,0";"97,0";"19,7";"19,7";"19,5";"916,6";"916,6";"915,8";"2,3";"248,0";"7,0";"";"0,0"
"08/04/2023";"2300";"19,3";"19,7";"19,1";"100,0";"100,0";"100,0";"19,3";"19,7";"19,1";"917,3";"917,3";"916,4";"2,2";"258,0";"7,5";"";"0,0"
"09/04/2023";"0000";"19,2";"19,3";"19,1";"100,0";"100,0";"98,0";"19,2";"19,3";"18,9";"917,9";"917,9";"917,3";"2,3";"237,0";"9,0";"";"0,0"
"09/04/2023";"0100";"18,9";"19,2";"18,9";"100,0";"100,0";"99,0";"18,9";"19,2";"18,9";"918,1";"918,3";"917,9";"1,8";"250,0";"7,3";"";"0,0"
"09/04/2023";"0200";"18,9";"18,9";"18,7";"100,0";"100,0";"100,0";"18,9";"18,9";"18,7";"918,2";"918,2";"917,5";"3,0";"278,0";"6,7";"";"0,0"
"09/04/2023";"0300";"18,5";"18,9";"18,5";"100,0";"100,0";"98,0";"18,5";"18,9";"18,5";"917,7";"918,3";"917,7";"0,9";"198,0";"5,7";"";"0,0"
"09/04/2023";"0400";"18,7";"18,7";"18,5";"100,0";"100,0";"100,0";"18,6";"18,7";"18,5";"917,7";"918,0";"917,6";"2,2";"258,0";"6,2";"";"0,0"
"09/04/2023";"0500";"18,3";"18,7";"18,3";"100,0";"100,0";"100,0";"18,3";"18,6";"18,3";"917,3";"917,8";"917,3";"1,8";"227,0";"5,5";"";"0,0"
"09/04/2023";"0600";"18,3";"18,3";"18,2";"100,0";"100,0";"100,0";"18,3";"18,3";"18,2";"917,1";"917,4";"916,9";"1,9";"252,0";"5,7";"";"0,0"
"09/04/2023";"0700";"18,2";"18,4";"18,2";"100,0";"100,0";"100,0";"18,2";"18,3";"18,2";"916,9";"917,1";"916,9";"2,4";"256,0";"6,0";"";"0,0"
"09/04/2023";"0800";"18,2";"18,3";"18,2";"100,0";"100,0";"100,0";"18,2";"18,2";"18,1";"917,0";"917,0";"916,8";"3,2";"252,0";"6,2";"";"0,0"
"09/04/2023";"0900";"18,0";"18,2";"18,0";"100,0";"100,0";"100,0";"18,0";"18,2";"18,0";"917,0";"917,1";"916,9";"2,2";"249,0";"7,2";"";"0,0"
"09/04/2023";"1000";"18,2";"18,2";"18,0";"100,0";"100,0";"100,0";"18,2";"18,2";"18,0";"917,7";"917,7";"917,0";"1,7";"262,0";"6,7";"54,50";"0,0"
"09/04/2023";"1100";"18,9";"19,0";"18,2";"100,0";"100,0";"99,0";"18,9";"19,0";"18,2";"918,3";"918,4";"917,7";"2,1";"246,0";"6,4";"422,10";"0,0"
"09/04/2023";"1200";"19,6";"19,7";"18,9";"93,0";"100,0";"91,0";"18,4";"19,1";"18,0";"919,0";"919,0";"918,3";"1,6";"230,0";"6,6";"768,30";"0,0"
"09/04/2023";"1300";"20,5";"20,5";"19,5";"87,0";"93,0";"87,0";"18,3";"18,7";"17,8";"919,2";"919,3";"919,0";"2,0";"248,0";"8,2";"1097,50";"0,0"
"09/04/2023";"1400";"20,0";"20,7";"20,0";"88,0";"89,0";"84,0";"18,0";"18,3";"17,7";"919,3";"919,4";"919,1";"2,5";"248,0";"6,4";"1016,90";"0,0"
"09/04/2023";"1500";"20,3";"20,4";"19,7";"84,0";"91,0";"83,0";"17,6";"18,2";"17,3";"919,1";"919,4";"919,0";"2,4";"242,0";"6,8";"682,30";"0,0"
"09/04/2023";"1600";"20,5";"20,7";"20,1";"84,0";"88,0";"82,0";"17,8";"18,3";"17,1";"918,6";"919,1";"918,6";"2,7";"238,0";"7,7";"814,90";"0,0"
"09/04/2023";"1700";"20,6";"21,0";"20,5";"84,0";"85,0";"81,0";"17,9";"18,2";"17,3";"918,1";"918,6";"918,1";"3,1";"253,0";"7,2";"723,90";"0,0"
"09/04/2023";"1800";"20,1";"20,8";"20,1";"91,0";"91,0";"83,0";"18,6";"18,6";"17,7";"918,0";"918,2";"918,0";"3,6";"248,0";"8,4";"733,80";"0,0"
"09/04/2023";"1900";"19,8";"20,3";"19,7";"90,0";"92,0";"88,0";"18,0";"18,8";"17,9";"917,7";"918,0";"917,6";"2,7";"244,0";"7,9";"593,20";"0,0"
"09/04/2023";"2000";"19,2";"19,8";"19,2";"95,0";"95,0";"89,0";"18,4";"18,6";"17,8";"917,2";"917,9";"917,2";"3,4";"249,0";"8,4";"291,30";"0,0"
"09/04/2023";"2100";"19,0";"19,3";"19,0";"93,0";"96,0";"93,0";"17,9";"18,6";"17,9";"917,5";"917,6";"917,1";"3,0";"236,0";"8,6";"177,00";"0,0"
"09/04/2023";"2200";"18,4";"19,0";"18,4";"95,0";"95,0";"92,0";"17,6";"17,9";"17,3";"918,0";"918,0";"917,5";"2,3";"252,0";"8,6";"";"0,0"
"09/04/2023";"2300";"18,1";"18,4";"18,1";"92,0";"96,0";"90,0";"16,8";"17,6";"16,6";"918,7";"918,8";"918,0";"3,2";"243,0";"9,0";"";"0,0"
"10/04/2023";"0000";"17,8";"18,1";"17,8";"95,0";"98,0";"92,0";"16,9";"17,6";"16,8";"919,4";"919,4";"918,7";"3,6";"247,0";"7,2";"";"0,0"
"10/04/2023";"0100";"17,3";"17,8";"17,3";"100,0";"100,0";"93,0";"17,3";"17,4";"16,6";"919,9";"919,9";"919,4";"2,0";"227,0";"7,1";"";"0,0"
"10/04/2023";"0200";"17,2";"17,4";"17,2";"100,0";"100,0";"100,0";"17,2";"17,3";"17,1";"919,7";"919,9";"919,6";"1,4";"197,0";"7,5";"";"0,0"
"10/04/2023";"0300";"17,2";"17,2";"17,1";"100,0";"100,0";"100,0";"17,2";"17,2";"17,0";"919,6";"919,8";"919,5";"1,0";"270,0";"5,4";"";"0,0"
"10/04/2023";"0400";"17,1";"17,3";"17,1";"100,0";"100,0";"100,0";"17,1";"17,3";"17,1";"919,1";"919,6";"919,1";"1,0";"214,0";"4,9";"";"0,0"
"10/04/2023";"0500";"17,0";"17,1";"17,0";"100,0";"100,0";"100,0";"17,0";"17,1";"17,0";"918,6";"919,2";"918,6";"2,3";"260,0";"5,4";"";"0,0"
"10/04/2023";"0600";"16,6";"17,0";"16,6";"100,0";"100,0";"100,0";"16,5";"17,0";"16,5";"918,3";"918,7";"918,3";"0,7";"214,0";"5,4";"";"0,0"
"10/04/2023";"0700";"16,3";"16,7";"16,3";"100,0";"100,0";"100,0";"16,3";"16,7";"16,3";"917,9";"918,3";"917,9";"1,1";"234,0";"5,1";"";"0,0"
"10/04/2023";"0800";"16,2";"16,3";"16,1";"100,0";"100,0";"100,0";"16,1";"16,3";"16,1";"917,9";"917,9";"917,8";"2,4";"241,0";"5,5";"";"0,0"
"10/04/2023";"0900";"15,9";"16,2";"15,9";"100,0";"100,0";"100,0";"15,9";"16,1";"15,9";"918,2";"918,2";"917,9";"0,9";"256,0";"6,0";"";"0,0"
"10/04/2023";"1000";"16,6";"16,6";"15,6";"98,0";"100,0";"98,0";"16,3";"16,5";"15,6";"918,9";"918,9";"918,2";"0,8";"216,0";"4,3";"99,70";"0,0"
"10/04/2023";"1100";"17,7";"17,8";"16,5";"89,0";"98,0";"87,0";"15,9";"16,3";"15,5";"919,4";"919,4";"918,9";"2,1";"238,0";"5,6";"821,10";"0,0"
"10/04/2023";"1200";"18,7";"19,0";"17,5";"83,0";"91,0";"81,0";"15,8";"16,4";"15,5";"920,1";"920,2";"919,4";"2,1";"243,0";"6,7";"1547,10";"0,0"
"10/04/2023";"1300";"20,9";"20,9";"18,7";"68,0";"83,0";"68,0";"14,9";"16,3";"14,9";"920,1";"920,3";"920,0";"1,8";"209,0";"6,5";"2220,20";"0,0"
"10/04/2023";"1400";"22,1";"22,6";"20,7";"58,0";"69,0";"58,0";"13,5";"15,7";"13,5";"920,0";"920,2";"920,0";"2,2";"217,0";"6,8";"2918,10";"0,0"
"10/04/2023";"1500";"23,7";"23,7";"22,1";"56,0";"61,0";"55,0";"14,3";"14,8";"13,4";"919,5";"920,0";"919,5";"3,2";"240,0";"8,0";"3221,30";"0,0"
"10/04/2023";"1600";"23,9";"24,1";"23,5";"50,0";"56,0";"50,0";"12,8";"14,2";"12,5";"919,0";"919,5";"919,0";"3,3";"240,0";"8,3";"3245,50";"0,0"
"10/04/2023";"1700";"24,6";"25,0";"23,8";"54,0";"56,0";"49,0";"14,7";"15,1";"12,8";"918,4";"918,9";"918,4";"2,3";"219,0";"8,0";"2994,60";"0,0"
"10/04/2023";"1800";"24,4";"25,2";"24,0";"53,0";"55,0";"52,0";"14,3";"15,0";"13,8";"918,1";"918,4";"918,1";"3,6";"254,0";"8,1";"2512,40";"0,0"
"10/04/2023";"1900";"24,3";"24,8";"24,1";"55,0";"56,0";"53,0";"14,7";"15,3";"14,2";"917,9";"918,1";"917,8";"3,7";"256,0";"8,3";"1807,40";"0,0"
"10/04/2023";"2000";"23,2";"24,6";"23,1";"56,0";"57,0";"54,0";"14,1";"15,0";"13,7";"918,0";"918,0";"917,9";"3,3";"251,0";"8,0";"1020,30";"0,0"
"10/04/2023";"2100";"21,5";"23,3";"21,5";"65,0";"65,0";"56,0";"14,6";"14,6";"13,9";"918,0";"918,1";"918,0";"1,9";"245,0";"7,7";"170,80";"0,0"
"10/04/2023";"2200";"19,7";"21,5";"19,7";"71,0";"71,0";"65,0";"14,2";"15,3";"14,2";"918,4";"918,4";"918,0";"3,7";"253,0";"7,9";"";"0,0"
"10/04/2023";"2300";"18,2";"19,7";"18,2";"76,0";"76,0";"70,0";"14,0";"14,2";"13,6";"919,2";"919,2";"918,4";"2,9";"258,0";"8,3";"";"0,0"
"11/04/2023";"0000";"17,4";"18,2";"17,4";"88,0";"89,0";"76,0";"15,4";"15,7";"14,0";"919,3";"919,3";"919,2";"3,5";"249,0";"7,1";"";"0,0"
"11/04/2023";"0100";"16,8";"17,4";"16,8";"95,0";"95,0";"88,0";"15,9";"16,0";"15,1";"919,3";"919,3";"919,3";"4,4";"254,0";"9,4";"";"0,0"
"11/04/2023";"0200";"16,3";"16,8";"16,3";"96,0";"96,0";"92,0";"15,7";"16,0";"15,3";"919,2";"919,4";"919,2";"2,8";"248,0";"8,4";"";"0,0"
"11/04/2023";"0300";"16,0";"16,3";"15,9";"100,0";"100,0";"96,0";"16,0";"16,0";"15,7";"918,9";"919,3";"918,9";"3,3";"246,0";"7,2";"";"0,0"
"11/04/2023";"0400";"16,0";"16,0";"15,9";"100,0";"100,0";"100,0";"16,0";"16,0";"15,9";"918,4";"918,9";"918,4";"2,9";"252,0";"7,4";"";"0,0"
"11/04/2023";"0500";"15,6";"16,0";"15,6";"100,0";"100,0";"100,0";"15,6";"16,0";"15,6";"918,2";"918,4";"918,2";"1,2";"245,0";"5,8";"";"0,0"
"11/04/2023";"0600";"15,6";"15,7";"15,5";"100,0";"100,0";"100,0";"15,6";"15,7";"15,5";"918,0";"918,2";"917,8";"2,3";"237,0";"5,7";"";"0,0"
"11/04/2023";"0700";"15,6";"15,6";"15,4";"100,0";"100,0";"100,0";"15,5";"15,6";"15,4";"917,5";"918,0";"917,5";"1,8";"250,0";"5,7";"";"0,0"
"11/04/2023";"0800";"15,3";"15,6";"15,1";"100,0";"100,0";"100,0";"15,2";"15,5";"15,1";"917,4";"917,6";"917,4";"1,8";"246,0";"4,7";"";"0,0"
"11/04/2023";"0900";"15,4";"15,5";"15,2";"100,0";"100,0";"100,0";"15,4";"15,4";"15,2";"917,8";"917,8";"917,4";"0,3";"220,0";"4,7";"";"0,0"
"11/04/2023";"1000";"15,9";"15,9";"15,4";"100,0";"100,0";"100,0";"15,9";"15,9";"15,4";"918,1";"918,1";"917,8";"0,7";"227,0";"5,0";"81,70";"0,0"
"11/04/2023";"1100";"18,0";"18,1";"15,9";"89,0";"100,0";"86,0";"16,1";"17,3";"15,8";"918,7";"918,7";"918,1";"1,4";"184,0";"4,5";"793,50";"0,0"
"11/04/2023";"1200";"19,4";"19,7";"17,9";"83,0";"91,0";"80,0";"16,4";"16,9";"15,8";"919,0";"919,0";"918,7";"1,5";"214,0";"5,1";"1565,30";"0,0"
"11/04/2023";"1300";"21,5";"21,6";"19,4";"74,0";"84,0";"74,0";"16,6";"17,2";"16,0";"918,9";"919,1";"918,9";"1,2";"211,0";"4,5";"2169,10";"0,0"
"11/04/2023";"1400";"23,0";"23,8";"21,3";"67,0";"75,0";"64,0";"16,5";"17,3";"16,0";"918,3";"918,9";"918,3";"1,2";"269,0";"3,9";"2826,70";"0,0"
"11/04/2023";"1500";"25,7";"26,0";"23,0";"55,0";"67,0";"54,0";"15,9";"17,2";"15,8";"917,6";"918,3";"917,6";"0,4";"32,0";"4,0";"3031,30";"0,0"
"11/04/2023";"1600";"26,1";"26,7";"24,5";"54,0";"59,0";"52,0";"16,1";"16,9";"15,2";"916,7";"917,6";"916,7";"0,7";"249,0";"3,8";"2587,10";"0,0"
"11/04/2023";"1700";"26,4";"27,7";"25,6";"52,0";"59,0";"48,0";"15,7";"17,9";"15,0";"916,0";"916,7";"916,0";"0,0";"161,0";"4,1";"2735,80";"0,0"
"11/04/2023";"1800";"26,3";"27,1";"25,8";"56,0";"59,0";"50,0";"16,8";"17,6";"15,2";"915,5";"916,0";"915,5";"1,5";"212,0";"3,9";"1477,20";"0,0"
"11/04/2023";"1900";"25,8";"26,7";"25,0";"60,0";"64,0";"55,0";"17,4";"17,8";"16,2";"915,2";"915,5";"915,2";"0,6";"204,0";"4,4";"1176,30";"0,0"
"11/04/2023";"2000";"24,1";"25,8";"24,1";"68,0";"69,0";"60,0";"17,9";"18,2";"17,1";"915,0";"915,2";"915,0";"0,7";"194,0";"3,5";"439,30";"0,0"
"11/04/2023";"2100";"23,0";"24,1";"23,0";"76,0";"76,0";"68,0";"18,6";"18,7";"17,9";"914,9";"915,0";"914,8";"1,4";"246,0";"4,0";"66,90";"0,0"
"11/04/2023";"2200";"21,6";"23,0";"21,6";"83,0";"83,0";"76,0";"18,7";"18,8";"18,5";"915,1";"915,1";"914,9";"0,5";"219,0";"4,0";"";"0,0"
"11/04/2023";"2300";"21,1";"21,6";"21,1";"86,0";"86,0";"83,0";"18,7";"18,8";"18,6";"915,8";"915,8";"915,1";"0,8";"239,0";"2,9";"";"0,0"
"12/04/2023";"0000";"20,7";"21,1";"20,5";"95,0";"97,0";"86,0";"20,0";"20,0";"18,7";"916,1";"916,2";"915,7";"0,7";"208,0";"3,1";"";"0,0"
"12/04/2023";"0100";"19,8";"20,9";"19,8";"100,0";"100,0";"90,0";"19,7";"20,0";"19,2";"916,5";"916,5";"916,1";"1,0";"247,0";"3,4";"";"0,0"
"12/04/2023";"0200";"18,9";"19,8";"18,9";"100,0";"100,0";"100,0";"18,9";"19,7";"18,9";"916,2";"916,5";"916,2";"1,7";"235,0";"3,2";"";"0,0"
"12/04/2023";"0300";"18,1";"18,9";"18,1";"100,0";"100,0";"100,0";"18,1";"18,9";"18,1";"916,0";"916,2";"916,0";"2,1";"224,0";"3,9";"";"0,0"
"12/04/2023";"0400";"17,9";"18,1";"17,9";"100,0";"100,0";"100,0";"17,9";"18,1";"17,9";"915,9";"916,1";"915,9";"2,2";"225,0";"3,9";"";"0,0"
"12/04/2023";"0500";"17,6";"17,9";"17,5";"100,0";"100,0";"100,0";"17,5";"17,9";"17,5";"915,8";"916,0";"915,8";"2,1";"226,0";"3,9";"";"0,0"
"12/04/2023";"0600";"17,4";"17,6";"17,1";"100,0";"100,0";"100,0";"17,4";"17,6";"17,0";"915,5";"915,8";"915,5";"0,9";"217,0";"3,9";"";"0,0"
"12/04/2023";"0700";"17,0";"17,5";"17,0";"100,0";"100,0";"100,0";"17,0";"17,4";"17,0";"915,4";"915,5";"915,4";"2,1";"228,0";"3,3";"";"0,0"
"12/04/2023";"0800";"17,1";"17,3";"17,0";"100,0";"100,0";"100,0";"17,1";"17,3";"17,0";"915,4";"915,6";"915,4";"0,0";"280,0";"3,3";"";"0,0"
"12/04/2023";"0900";"16,7";"17,2";"16,6";"100,0";"100,0";"100,0";"16,7";"17,2";"16,6";"915,8";"915,8";"915,3";"0,1";"314,0";"1,4";"";"0,0"
"12/04/2023";"1000";"17,0";"17,1";"16,7";"100,0";"100,0";"100,0";"17,0";"17,0";"16,7";"916,5";"916,6";"915,8";"0,0";"323,0";"1,3";"52,50";"0,0"
"12/04/2023";"1100";"18,6";"18,6";"17,0";"95,0";"100,0";"95,0";"17,7";"18,3";"17,0";"917,1";"917,1";"916,5";"0,0";"334,0";"1,2";"412,50";"0,0"
"12/04/2023";"1200";"21,8";"21,9";"18,6";"75,0";"95,0";"75,0";"17,2";"18,2";"17,1";"917,3";"917,3";"917,1";"0,2";"124,0";"2,4";"1076,10";"0,0"
"12/04/2023";"1300";"23,5";"23,5";"21,8";"69,0";"76,0";"69,0";"17,5";"18,2";"16,9";"917,2";"917,4";"917,1";"0,3";"102,0";"2,9";"1711,50";"0,0"
"12/04/2023";"1400";"24,8";"25,4";"23,3";"63,0";"71,0";"62,0";"17,3";"18,6";"17,0";"916,8";"917,2";"916,8";"2,5";"69,0";"5,1";"2030,10";"0,0"
"12/04/2023";"1500";"25,4";"25,7";"24,6";"62,0";"65,0";"60,0";"17,5";"18,4";"17,1";"915,9";"916,8";"915,9";"2,3";"81,0";"5,9";"2149,80";"0,0"
"12/04/2023";"1600";"26,0";"26,3";"24,7";"60,0";"64,0";"59,0";"17,5";"18,3";"17,1";"915,2";"915,9";"915,2";"3,1";"64,0";"6,3";"1635,10";"0,0"
"12/04/2023";"1700";"24,6";"26,2";"23,5";"73,0";"85,0";"59,0";"19,5";"21,1";"17,0";"914,5";"915,2";"914,5";"2,2";"337,0";"7,2";"1265,10";"0,0"
"12/04/2023";"1800";"25,5";"26,3";"24,5";"64,0";"74,0";"61,0";"18,2";"20,1";"17,8";"914,2";"914,6";"914,2";"2,1";"42,0";"5,6";"1309,30";"0,0"
"12/04/2023";"1900";"25,5";"27,2";"25,4";"60,0";"64,0";"56,0";"17,2";"18,6";"17,0";"913,8";"914,2";"913,8";"2,8";"1,0";"4,6";"1397,50";"0,0"
"12/04/2023";"2000";"25,9";"26,5";"25,5";"58,0";"61,0";"58,0";"16,9";"18,1";"16,8";"913,6";"913,8";"913,6";"2,2";"41,0";"4,7";"966,50";"0,0"
"12/04/2023";"2100";"23,1";"25,9";"23,1";"75,0";"75,0";"58,0";"18,5";"18,5";"16,8";"913,5";"913,6";"913,5";"0,1";"159,0";"4,2";"201,00";"0,0"
"12/04/2023";"2200";"21,8";"23,1";"21,8";"81,0";"81,0";"75,0";"18,3";"18,5";"18,2";"914,0";"914,0";"913,5";"0,3";"212,0";"3,0";"";"0,0"
"12/04/2023";"2300";"21,1";"21,8";"21,1";"86,0";"86,0";"81,0";"18,7";"18,8";"18,4";"914,7";"914,7";"914,0";"0,4";"262,0";"2,4";"";"0,0"
"13/04/2023";"0000";"20,5";"21,1";"20,4";"94,0";"96,0";"86,0";"19,6";"19,7";"18,7";"914,6";"914,7";"914,6";"0,0";"151,0";"2,4";"";"0,0"
"13/04/2023";"0100";"20,3";"20,8";"20,3";"98,0";"98,0";"90,0";"20,0";"20,1";"19,1";"915,3";"915,3";"914,6";"0,0";"276,0";"0,0";"";"0,0"
"13/04/2023";"0200";"19,9";"20,3";"19,8";"100,0";"100,0";"98,0";"19,9";"20,3";"19,8";"915,3";"915,4";"915,2";"1,4";"229,0";"2,3";"";"0,0"
"13/04/2023";"0300";"19,4";"19,9";"19,4";"100,0";"100,0";"100,0";"19,4";"19,9";"19,4";"915,5";"915,6";"915,3";"0,0";"338,0";"2,3";"";"0,0"
"13/04/2023";"0400";"18,9";"19,5";"18,9";"100,0";"100,0";"100,0";"18,9";"19,5";"18,9";"915,1";"915,5";"915,1";"0,0";"137,0";"0,0";"";"0,0"
"13/04/2023";"0500";"18,5";"18,9";"18,5";"100,0";"100,0";"100,0";"18,5";"18,9";"18,5";"914,6";"915,1";"914,5";"0,0";"246,0";"1,6";"";"0,0"
"13/04/2023";"0600";"18,6";"18,8";"18,1";"100,0";"100,0";"100,0";"18,6";"18,7";"18,1";"913,9";"914,6";"913,9";"0,1";"237,0";"1,8";"";"0,0"
"13/04/2023";"0700";"18,2";"18,6";"18,1";"100,0";"100,0";"100,0";"18,2";"18,6";"18,1";"913,9";"914,1";"913,9";"0,0";"237,0";"2,4";"";"0,0"
"13/04/2023";"0800";"17,7";"18,4";"17,7";"100,0";"100,0";"100,0";"17,7";"18,4";"17,7";"913,9";"914,0";"913,8";"0,0";"108,0";"1,2";"";"0,0"
"13/04/2023";"0900";"17,4";"17,8";"17,4";"100,0";"100,0";"100,0";"17,4";"17,8";"17,4";"913,5";"913,9";"913,5";"0,0";"37,0";"0,0";"";"0,0"
"13/04/2023";"1000";"18,1";"18,1";"17,4";"100,0";"100,0";"100,0";"18,0";"18,0";"17,4";"913,9";"913,9";"913,4";"0,0";"315,0";"0,0";"89,60";"0,2"
"13/04/2023";"1100";"20,4";"20,5";"18,1";"89,0";"100,0";"89,0";"18,6";"19,6";"18,1";"914,2";"914,2";"913,9";"0,0";"80,0";"1,1";"706,60";"0,0"
"13/04/2023";"1200";"22,2";"22,4";"20,1";"75,0";"94,0";"75,0";"17,6";"19,5";"17,6";"914,5";"914,6";"914,1";"0,0";"139,0";"1,3";"1551,40";"0,0"
"13/04/2023";"1300";"23,8";"23,9";"22,2";"65,0";"77,0";"64,0";"16,9";"18,1";"16,5";"914,8";"914,8";"914,4";"1,4";"77,0";"4,4";"2108,40";"0,0"
"13/04/2023";"1400";"25,4";"26,0";"23,8";"59,0";"68,0";"58,0";"16,7";"18,4";"16,7";"914,3";"914,8";"914,3";"2,0";"46,0";"5,0";"2166,60";"0,0"
"13/04/2023";"1500";"26,5";"26,7";"24,9";"59,0";"63,0";"58,0";"18,0";"18,1";"16,7";"913,7";"914,3";"913,7";"2,8";"48,0";"6,0";"2040,20";"0,0"
"13/04/2023";"1600";"26,3";"27,1";"25,8";"60,0";"61,0";"56,0";"17,9";"18,2";"16,4";"913,1";"913,7";"913,1";"1,9";"22,0";"6,0";"2158,80";"0,0"
"13/04/2023";"1700";"26,8";"27,8";"26,0";"55,0";"60,0";"53,0";"17,0";"18,5";"16,2";"912,5";"913,1";"912,5";"1,6";"42,0";"5,6";"1933,30";"0,0"
